data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2023,4,169854325,0.010,1,15725786
2023,1,169854253,4.000,1,15725759
2023,1,174354757,2.000,1,16346843
2023,2,169854412,1.000,1,15725808
2023,2,182124182,18.000,1,17411961
2023,4,169854498,0.010,1,15725818
2023,2,169854259,2500.000,1,15725763
2023,8,171560786,1.000,9,15958509
2023,2,171560743,0.010,1,15958480
2023,2,171560778,1.000,1,15958504
2023,13,174355140,7.000,9,16346903
2023,15,174355140,1.000,9,16346904
2023,8,176221150,4.000,9,16585024
2023,5,167896240,8.000,1,15426642
2023,4,171560812,0.010,1,15958525
2023,17,169020333,1.000,9,15592807
2023,2,171560727,6.000,1,15958466
2023,8,176221220,17.000,9,16585034
2023,12,176221220,0.010,1,16585035
2023,1,171560793,0.010,1,15958517
2023,8,167896757,1.000,9,15426692
2023,15,167896757,2.000,9,15426693
2023,1,171560845,1.000,1,15958552
2023,1,171560792,1.000,1,15958516
2023,2,171560805,2.000,1,15958522
2023,1,171560843,1.000,1,15958550
2023,8,171560873,1.000,9,15958572
2023,15,171560873,1.000,9,15958573
2023,2,182124202,34.000,1,17411966
2023,4,182124202,16.000,1,17411967
2023,1,171560814,0.010,1,15958526
2023,2,171560814,0.010,1,15958527
2023,17,171560814,1.000,9,15958528
2023,8,167896872,1.000,1,15426699
2023,2,171560862,0.010,1,15958567
2023,1,171560864,1.000,1,15958568
2023,1,171560872,1.000,1,15958571
2023,5,169020404,14.170,1,15592825
2023,1,177291795,1.000,1,16727617
2023,4,177291795,1.000,1,16727618
2023,4,171560785,0.300,1,15958508
2023,5,182124141,4.200,1,17411952
2023,8,169020621,0.010,1,15592864
2023,5,182124188,12.000,1,17411965
2023,9,171560815,0.010,1,15958529
2023,12,171560815,0.600,1,15958530
2023,8,171560858,1.000,9,15958562
2023,4,171560765,0.500,1,15958492
2023,8,171560765,4.000,9,15958493
2023,1,171560790,0.040,1,15958515
2023,2,174354831,0.500,1,16346853
2023,8,174354831,3.000,9,16346854
2023,1,167897422,0.010,1,15426777
2023,8,167897422,0.010,1,15426778
2023,4,169854350,1.000,1,15725793
2023,8,169854350,1.000,9,15725794
2023,2,171560861,1.000,1,15958566
2023,1,171560782,1.000,1,15958505
2023,4,171560782,0.850,1,15958506
2023,2,179038799,0.500,1,16969822
2023,17,172862918,1.000,9,16145942
2023,11,169854681,90.000,1,15725857
2023,12,171560838,1.000,9,15958546
2023,15,171560838,19.000,9,15958547
2023,1,171560934,2.000,1,15958603
2023,2,171560844,0.010,1,15958551
2023,1,171560876,0.010,1,15958574
2023,5,171560876,1.000,1,15958575
2023,1,169854546,0.010,1,15725834
2023,2,169854546,0.010,1,15725835
2023,16,169854546,11.000,9,15725836
2023,1,167898304,0.010,1,15426959
2023,2,171561073,0.010,1,15958656
2023,12,171561073,2.000,9,15958657
2023,2,169854574,4.300,1,15725840
2023,2,169854716,86.700,1,15725862
2023,2,171561217,0.010,1,15958691
2023,5,172862933,0.500,1,16145944
2023,5,171561166,3.000,9,15958683
2023,4,171560821,0.010,1,15958534
2023,1,171560859,0.010,1,15958563
2023,4,171560859,0.010,1,15958564
2023,1,176221069,0.010,1,16585010
2023,2,171561142,0.010,1,15958679
2023,2,171560894,0.200,1,15958583
2023,15,171560894,2.000,9,15958584
2023,2,174354829,1.100,1,16346852
2023,1,171560883,0.920,1,15958578
2023,2,171560883,0.010,1,15958579
2023,4,171560883,0.010,1,15958580
2023,1,171560972,0.010,1,15958615
2023,2,171561015,0.010,1,15958630
2023,5,171561032,0.010,1,15958637
2023,16,171561032,1.000,9,15958638
2023,2,169854721,0.010,1,15725863
2023,12,169854721,0.500,9,15725864
2023,2,172863030,0.010,1,16145983
2023,8,172863030,1.000,9,16145984
2023,12,172863030,3.500,9,16145985
2023,8,171560924,3.000,9,15958593
2023,12,171560924,0.010,1,15958595
2023,1,172863104,3.000,1,16146007
2023,2,182124251,1.000,1,17411976
2023,2,171560957,1.000,1,15958608
2023,2,171560993,0.010,1,15958625
2023,1,171560895,10.000,1,15958586
2023,2,172862955,0.010,1,16145952
2023,5,171560966,1.000,1,15958613
2023,2,171561011,0.010,1,15958628
2023,2,171560976,119.100,1,15958616
2023,15,171560976,9.000,9,15958617
2023,2,171561116,1.000,1,15958673
2023,4,174354682,0.010,1,16346829
2023,5,169021082,4.700,1,15592919
2023,4,171561027,5.700,1,15958634
2023,8,171561027,8.500,1,15958635
2023,1,171561043,0.800,1,15958646
2023,2,177291929,0.010,1,16727654
2023,17,177291929,1.000,9,16727655
2023,1,169854910,0.010,1,15725904
2023,2,177291968,0.010,1,16727668
2023,5,172862936,1.000,1,16145945
2023,5,180939911,3.300,1,17236590
2023,8,176221206,1.000,9,16585033
2023,5,172862976,17.000,1,16145956
2023,5,172862996,1.000,10,16145962
2023,5,169021705,1.000,1,15592980
2023,5,169021705,2.000,10,15592981
2023,17,172862952,0.010,1,16145951
2023,1,169854703,0.010,1,15725860
2023,12,169855160,1.000,9,15725958
2023,2,169854664,0.250,1,15725853
2023,4,169854664,0.250,1,15725854
2023,8,169854687,0.010,1,15725858
2023,12,169854834,3.000,9,15725885
2023,2,169854643,0.010,1,15725849
2023,5,169021928,2.000,1,15593004
2023,1,176221366,0.010,1,16585049
2023,1,176221051,0.010,1,16585006
2023,1,174354840,0.010,1,16346857
2023,1,169854963,0.500,1,15725911
2023,1,169854995,0.400,1,15725922
2023,2,169854995,2.200,1,15725923
2023,5,169855033,0.010,1,15725936
2023,1,182124285,0.900,1,17411986
2023,2,182124285,116.900,1,17411987
2023,4,182124285,30.300,1,17411988
2023,2,169854940,3.300,1,15725908
2023,15,169855107,4.000,9,15725949
2023,1,171561071,0.010,1,15958655
2023,5,169855189,20.000,1,15725965
2023,1,171560994,1.000,1,15958626
2023,2,171561037,1.000,1,15958640
2023,12,171561037,0.010,1,15958641
2023,15,171561037,1.000,9,15958642
2023,2,171561067,1.000,1,15958654
2023,1,172863036,49.100,1,16145988
2023,2,172863036,4.000,1,16145989
2023,5,169022603,1.000,1,15593084
2023,1,169855008,0.250,1,15725926
2023,15,169855008,11.000,9,15725927
2023,1,169022670,0.010,1,15593100
2023,8,169022670,0.010,1,15593101
2023,15,169022670,2.000,9,15593102
2023,2,171560979,0.010,1,15958619
2023,4,171560979,1.000,1,15958620
2023,2,169855088,0.010,1,15725948
2023,2,171561007,1.000,1,15958627
2023,4,171561049,0.800,1,15958647
2023,1,172863051,0.010,1,16145997
2023,1,169022885,0.010,1,15593147
2023,5,179038790,26.000,1,16969821
2023,2,171561034,0.500,1,15958639
2023,1,172863168,0.500,1,16146022
2023,15,172863168,1.000,9,16146023
2023,5,171561090,24.000,1,15958662
2023,9,171561090,9.000,1,15958663
2023,2,174354993,14.800,1,16346885
2023,8,174354993,4.000,9,16346886
2023,1,174354846,0.010,1,16346858
2023,16,174354846,12.000,9,16346859
2023,1,172863094,1.000,1,16146003
2023,2,172863094,10.000,1,16146004
2023,5,176221084,3.000,1,16585012
2023,12,172863013,6.900,1,16145971
2023,4,171561053,1.000,1,15958649
2023,4,172863016,0.100,1,16145976
2023,15,172863016,1.000,9,16145977
2023,2,169023592,0.500,1,15593257
2023,1,171561025,0.010,1,15958633
2023,5,169023805,6.000,1,15593292
2023,16,169023805,8.000,9,15593293
2023,5,169023852,0.800,1,15593300
2023,12,167914785,0.020,1,15429381
2023,5,169041890,0.010,1,15595752
2023,12,167914718,5.000,1,15429369
2023,16,165279104,1.000,9,15044286
2023,12,165279302,0.000,1,15044297
2023,5,169041934,0.010,1,15595753
2023,12,171572259,0.100,1,15960214
2023,12,169042090,0.000,1,15595774
2023,12,169042730,0.200,1,15595832
2023,2,169042190,0.200,1,15595782
2023,5,169042604,0.010,1,15595820
2023,8,166791286,10.000,1,15272251
2023,17,165279092,9.000,9,15044284
2023,4,171572299,1.000,9,15960216
2023,12,165279745,1.000,1,15044330
2023,5,165279122,0.010,1,15044288
2023,12,172873280,0.880,8,16147442
2023,5,166791353,1.000,1,15272255
2023,2,169042013,0.200,1,15595760
2023,12,166791918,20.610,1,15272295
2023,17,166791918,30.000,1,15272296
2023,5,167914771,11.000,3,15429377
2023,12,167914771,20.000,1,15429378
2023,12,166791475,0.010,1,15272261
2023,12,167914826,0.010,1,15429383
2023,17,167914826,0.010,1,15429384
2023,12,166791490,0.000,1,15272265
2023,12,171572372,0.010,1,15960227
2023,1,169872143,0.800,1,15728561
2023,12,169872143,265.790,1,15728562
2023,12,167914705,0.010,1,15429368
2023,4,166791376,0.010,1,15272257
2023,8,166791376,0.010,1,15272258
2023,12,166791376,0.010,1,15272259
2023,4,169872262,12.200,1,15728568
2023,12,167915043,0.400,1,15429400
2023,12,167915081,0.000,1,15429401
2023,12,171572231,0.100,1,15960212
2023,12,169042513,0.010,1,15595813
2023,12,167915031,0.010,1,15429397
2023,12,167915151,1.000,1,15429407
2023,4,167914906,2.010,9,15429389
2023,2,169042334,0.000,1,15595798
2023,8,171572415,31.000,9,15960234
2023,12,171572415,62.010,1,15960235
2023,17,169042212,2.000,9,15595787
2023,2,171572496,0.000,1,15960240
2023,2,169042390,4.000,1,15595804
2023,12,171572382,0.010,1,15960229
2023,2,174380751,0.010,1,16350366
2023,2,169042526,0.000,1,15595814
2023,7,169042526,3.500,1,15595815
2023,11,169872333,1.000,1,15728572
2023,2,169872288,5.000,9,15728570
2023,12,169872416,0.010,1,15728585
2023,2,169872355,0.000,1,15728577
2023,4,169872355,0.000,1,15728578
2023,12,172873365,0.010,1,16147462
2023,8,171572892,2.000,9,15960283
2023,12,171572903,2.000,1,15960284
2023,2,177307237,0.010,1,16729993
2023,1,174380835,0.100,1,16350376
2023,1,172873517,0.200,1,16147497
2023,8,172873658,0.010,1,16147521
2023,12,174380714,0.010,1,16350361
2023,12,174380828,0.020,1,16350375
2023,12,174380881,0.200,1,16350380
2023,1,174380887,0.010,1,16350381
2023,5,174380893,0.000,1,16350383
2023,5,174380902,0.000,1,16350385
2023,17,174380907,0.100,1,16350386
2023,5,174380923,0.000,1,16350387
2023,12,177307243,0.100,1,16729995
2023,12,174381079,0.010,1,16350407
2023,8,174381046,0.100,1,16350401
2023,5,176231056,1.000,7,16586384
2023,12,176231260,0.500,1,16586436
2023,8,180951354,4.000,4,17238376
2023,12,180951354,4.000,1,17238377
2023,12,176231175,3.300,1,16586403
2023,12,176231190,0.040,1,16586406
2023,5,176231146,0.010,1,16586395
2023,12,176231146,0.010,1,16586396
2023,17,176231146,1.010,1,16586397
2023,12,176231214,0.010,1,16586416
2023,12,176231229,2.000,9,16586420
2023,12,177307490,0.010,1,16730033
2023,12,177307309,1.000,9,16730013
2023,12,179049693,0.030,1,16971495
2023,12,179049949,0.010,1,16971514
2023,2,182133834,2.000,1,17413575
2023,8,171562258,115.000,9,15958851
2023,2,176218753,9.600,1,16584585
2023,1,172865234,4.800,1,16146287
2023,12,172865250,4.000,1,16146294
2023,16,179040119,0.100,1,16970088
2023,12,179040147,29.100,1,16970090
2023,12,179040169,1.000,3,16970094
2023,12,179040202,14.700,1,16970100
2023,2,182123663,3.520,1,17411847
2023,12,182123663,14.240,1,17411848
2023,17,169857262,1.000,11,15726353
2023,1,176218739,2.060,1,16584581
2023,2,176218739,2.960,1,16584582
2023,12,166766382,765.900,1,15268793
2023,2,169034543,1.000,3,15595033
2023,12,169034543,1.000,3,15595034
2023,12,169034543,1.000,11,15595035
2023,12,166784517,10.000,1,15271773
2023,8,169034663,1.000,9,15595054
2023,12,169034663,3.000,9,15595055
2023,16,166784563,31.000,9,15271789
2023,12,169869305,0.500,1,15728122
2023,5,169869346,137.000,1,15728134
2023,5,169869346,63.000,10,15728135
2023,5,169869122,5.000,10,15728094
2023,2,169869267,1.000,9,15728113
2023,12,169869267,7.000,9,15728114
2023,1,169034930,0.400,1,15595087
2023,5,169034669,1.000,9,15595056
2023,12,174376535,1.000,11,16349936
2023,12,176229155,1.000,11,16586017
2023,12,176229200,1.270,1,16586025
2023,12,177304990,1.000,11,16729611
2023,12,179048389,1.000,11,16971252
2023,12,179048425,1.000,11,16971257
2023,17,179048425,1.000,11,16971258
2023,5,179048498,1.000,11,16971265
2023,2,169015738,28.000,1,15591522
2023,2,169015739,28.000,1,15591523
2023,2,169015752,28.000,1,15591528
2023,1,169852188,14.000,1,15725329
2023,2,169852188,14.000,1,15725330
2023,5,171559945,20.000,10,15958244
2023,17,180939405,2.000,9,17236436
2023,12,179038012,0.950,1,16969591
2023,12,179038016,0.020,1,16969596
2023,2,165252607,28.000,1,15040491
2023,2,165252615,28.000,1,15040492
2023,12,174354033,3.000,1,16346720
2023,17,174354033,1.000,11,16346721
2023,2,165252616,28.000,1,15040493
2023,2,166761797,56.000,1,15267545
2023,2,166761762,28.000,1,15267533
2023,2,166761766,28.000,1,15267535
2023,2,167891001,28.000,1,15425561
2023,12,167891005,28.000,1,15425562
2023,2,169015758,28.000,1,15591532
2023,12,180939427,52.000,1,17236448
2023,1,171561062,0.010,1,15958653
2023,1,169023757,0.300,1,15593283
2023,4,169023757,0.010,1,15593284
2023,5,169023942,1.000,1,15593305
2023,15,172863112,3.000,9,16146012
2023,5,169024027,6.000,1,15593314
2023,2,169855015,1.000,1,15725931
2023,13,169855015,2.000,9,15725932
2023,5,169024244,46.500,1,15593337
2023,1,169024338,0.250,1,15593351
2023,5,171561393,1.000,1,15958712
2023,5,169024221,1.000,1,15593330
2023,5,169024236,1.000,1,15593336
2023,2,169024719,0.010,1,15593422
2023,15,169024719,1.000,9,15593423
2023,1,169854991,0.010,1,15725920
2023,2,169854991,0.010,1,15725921
2023,1,171561129,0.010,1,15958677
2023,12,174354836,0.010,1,16346855
2023,5,174354903,7.700,1,16346871
2023,5,171561150,0.010,1,15958680
2023,1,169024599,0.010,1,15593402
2023,5,169855111,0.100,1,15725950
2023,15,169024701,39.000,9,15593417
2023,1,172863062,0.010,1,16146000
2023,5,169024890,27.900,1,15593453
2023,2,169855083,1.000,1,15725946
2023,2,169024939,1.000,1,15593457
2023,12,172863136,0.010,1,16146018
2023,12,171561399,0.140,1,15958713
2023,5,169855144,4.000,1,15725955
2023,11,171561473,6.000,1,15958728
2023,13,171561473,0.100,1,15958729
2023,2,171561616,0.010,1,15958772
2023,1,177291931,1.000,1,16727657
2023,17,180939936,11.900,1,17236600
2023,1,171561119,0.010,1,15958675
2023,1,169025361,0.010,1,15593528
2023,2,169025401,0.500,1,15593541
2023,8,169025401,1.000,9,15593542
2023,8,169025401,3.000,1,15593543
2023,2,177291930,0.010,1,16727656
2023,2,169025469,32500.000,1,15593569
2023,5,169855775,0.010,1,15726082
2023,2,176221364,0.010,1,16585048
2023,1,169855226,0.010,1,15725977
2023,2,169025580,2.000,1,15593594
2023,2,172863197,0.010,1,16146027
2023,1,171561127,1.000,1,15958676
2023,2,169026183,0.010,1,15593691
2023,2,171561199,0.010,1,15958687
2023,17,171561199,2.000,9,15958688
2023,1,169855409,0.010,1,15726001
2023,4,169855409,0.010,1,15726002
2023,8,169855409,2.000,9,15726003
2023,1,169855664,0.010,1,15726055
2023,2,169855664,4.000,1,15726056
2023,2,171561244,15.300,1,15958694
2023,4,169026602,1.000,1,15593739
2023,8,169026602,1.000,9,15593740
2023,1,169855389,1.000,1,15725996
2023,5,174354946,461.500,1,16346878
2023,1,172863272,0.100,1,16146046
2023,8,172863272,1.000,9,16146047
2023,8,172863272,0.010,1,16146048
2023,16,169855519,3.000,9,15726022
2023,1,176221245,0.010,1,16585042
2023,4,176221245,0.010,1,16585043
2023,16,177291976,1.000,9,16727671
2023,16,177291976,37.100,1,16727672
2023,12,179038890,0.500,1,16969827
2023,5,169855525,6.000,1,15726024
2023,17,169855422,2.000,9,15726004
2023,8,169855780,9.500,9,15726084
2023,8,177291942,0.010,1,16727663
2023,12,169855529,1.000,9,15726025
2023,12,169855529,0.010,1,15726026
2023,1,172863332,1.190,1,16146057
2023,15,172863332,5.000,9,16146058
2023,2,174355100,0.010,1,16346897
2023,1,169855633,0.010,1,15726044
2023,8,169855633,0.010,1,15726045
2023,1,169855681,2.000,1,15726063
2023,8,169855681,0.400,9,15726064
2023,2,172863200,0.010,1,16146028
2023,4,172863200,1.200,1,16146029
2023,15,172863200,1.000,9,16146030
2023,1,177291985,0.010,1,16727675
2023,12,177291985,1.000,1,16727676
2023,17,177291985,16.000,9,16727677
2023,12,169855831,1.000,9,15726095
2023,1,169855764,0.010,1,15726079
2023,1,182124802,0.500,1,17412074
2023,8,182124802,0.100,9,17412075
2023,8,182124802,0.010,1,17412076
2023,5,169855854,8.000,1,15726099
2023,1,169855799,0.020,1,15726090
2023,8,169855799,0.010,1,15726091
2023,2,169855905,0.010,1,15726110
2023,4,169855905,0.010,1,15726111
2023,17,169855905,1.000,9,15726112
2023,5,169855994,8.000,1,15726130
2023,17,169855994,1.000,9,15726131
2023,1,171561203,0.010,1,15958689
2023,2,169856041,0.010,1,15726140
2023,16,169856041,35.000,9,15726141
2023,1,169856112,0.200,1,15726149
2023,1,172863267,1.000,1,16146041
2023,2,172863267,1.000,1,16146042
2023,2,177291963,1.000,1,16727666
2023,2,171561190,0.500,1,15958684
2023,8,171561190,0.010,1,15958685
2023,15,171561190,0.500,9,15958686
2023,8,169856151,0.500,1,15726154
2023,4,169856093,0.010,1,15726148
2023,8,171561207,9.000,9,15958690
2023,2,172863378,0.010,1,16146062
2023,5,169856170,122.500,1,15726158
2023,1,174355138,30.300,1,16346901
2023,2,174355138,0.010,1,16346902
2023,5,169856501,0.800,1,15726203
2023,1,176221244,20.000,1,16585041
2023,8,176221395,11.000,9,16585053
2023,8,176221395,0.010,1,16585054
2023,17,176221395,2.000,9,16585055
2023,5,174355239,0.010,1,16346913
2023,11,174355239,8.000,1,16346914
2023,8,172863330,0.400,1,16146056
2023,1,169856643,19.200,1,15726234
2023,2,172863384,1.000,1,16146063
2023,16,172863384,17.000,9,16146064
2023,8,172863497,3.350,9,16146089
2023,12,172863497,4.730,1,16146090
2023,16,172863497,0.010,1,16146091
2023,1,169856820,0.010,1,15726274
2023,8,169856820,0.010,1,15726275
2023,5,169856804,0.010,1,15726266
2023,11,169856804,1.000,1,15726267
2023,1,169856977,0.010,1,15726310
2023,16,179039007,1.000,9,16969838
2023,1,169856956,1.000,1,15726304
2023,2,169856956,0.300,1,15726305
2023,4,169856956,0.300,1,15726306
2023,4,177291990,1.000,1,16727678
2023,1,171561493,32.000,1,15958741
2023,2,171561493,9.710,1,15958742
2023,1,174355206,0.010,1,16346908
2023,12,176221472,2.590,1,16585071
2023,2,169857191,0.010,1,15726349
2023,12,169857191,0.500,1,15726350
2023,1,171561480,0.010,1,15958734
2023,2,171561480,0.010,1,15958735
2023,17,171561379,1.000,9,15958711
2023,1,172863401,0.010,1,16146067
2023,1,176221227,1.000,1,16585037
2023,1,176221340,0.010,1,16585047
2023,8,171561371,5.000,9,15958709
2023,2,169857190,1.000,1,15726348
2023,1,180940014,1.000,1,17236618
2023,5,174355459,494.000,1,16346951
2023,2,174355247,1.000,1,16346915
2023,8,174355247,8.000,9,16346916
2023,1,169857704,0.010,1,15726420
2023,8,182124270,0.010,1,17411981
2023,17,182124270,14.000,1,17411982
2023,2,169857793,1.000,1,15726429
2023,4,169857793,0.010,1,15726430
2023,8,177292056,1.090,1,16727687
2023,5,177293036,5.000,1,16727824
2023,2,169857954,20.000,1,15726444
2023,8,169857954,6.000,9,15726445
2023,1,177293064,8.000,1,16727829
2023,4,177293064,2.000,1,16727830
2023,5,177293064,12.000,1,16727831
2023,4,169857777,0.010,1,15726427
2023,1,172863436,0.010,1,16146075
2023,1,182124225,1.000,1,17411973
2023,2,182124258,1.000,1,17411979
2023,8,182124258,1.000,9,17411980
2023,8,171561602,0.100,9,15958769
2023,1,169858047,0.010,1,15726454
2023,8,169858047,0.010,1,15726455
2023,2,169857968,0.010,1,15726446
2023,4,169857968,0.010,1,15726447
2023,12,174355546,1.000,1,16346969
2023,1,171561650,5.800,1,15958784
2023,8,171561650,3.200,1,15958785
2023,5,171561577,338.100,1,15958764
2023,1,169858063,0.010,1,15726457
2023,8,171561607,5.000,9,15958770
2023,4,171561707,1.000,1,15958789
2023,12,177292014,10.000,1,16727681
2023,1,174355285,1.400,1,16346925
2023,2,174355285,0.400,1,16346926
2023,8,176221444,0.010,1,16585064
2023,8,177293029,1.000,1,16727822
2023,5,172863673,35.000,1,16146127
2023,11,172863673,39.500,1,16146128
2023,1,171562122,0.010,1,15958841
2023,1,176221416,0.010,1,16585059
2023,2,176221416,0.010,1,16585060
2023,8,176221416,0.010,1,16585061
2023,1,177293055,0.500,1,16727826
2023,2,180940596,72.300,1,17236720
2023,12,180940596,18.000,9,17236721
2023,1,171562270,1.000,1,15958853
2023,4,171562270,1.000,1,15958854
2023,8,171562270,1.000,9,15958855
2023,2,171562269,17.400,1,15958856
2023,8,171562291,0.010,1,15958861
2023,12,171562291,0.010,1,15958863
2023,11,171562366,2.000,9,15958874
2023,5,171562481,1.500,1,15958884
2023,5,174355433,246.000,1,16346948
2023,12,171562302,12.000,1,15958866
2023,4,174355385,0.010,1,16346938
2023,2,171562474,0.010,1,15958881
2023,8,171562348,12.000,9,15958871
2023,15,171562348,1.000,9,15958872
2023,1,179039363,1.000,1,16969896
2023,5,172863671,0.100,1,16146125
2023,11,171562672,25.000,9,15958899
2023,1,171562685,0.200,1,15958902
2023,1,171562736,0.010,1,15958907
2023,2,179039468,0.010,1,16969916
2023,1,171562667,0.010,1,15958896
2023,4,171562667,0.010,1,15958898
2023,1,171562739,0.010,1,15958908
2023,4,171562739,0.010,1,15958909
2023,1,171562750,0.010,1,15958910
2023,8,171562750,0.010,1,15958911
2023,2,171562715,5.600,1,15958904
2023,8,171562715,132.400,9,15958905
2023,4,174355466,1.300,1,16346954
2023,15,174355466,3.000,9,16346955
2023,5,182124366,475.000,1,17411998
